table,row_locator,ownership,action,confidence,validation_status,evidence
role_permissions,"{""id"": 20612}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20613}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20614}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20615}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20616}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20617}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20618}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20619}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 2061}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20620}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20621}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20622}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20623}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20624}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20625}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20626}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20627}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20628}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20629}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 2062}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20630}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20631}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20632}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20633}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20634}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20635}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20636}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20637}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20638}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20639}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 2063}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20640}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20641}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20642}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20643}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20644}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20645}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20646}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20647}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20648}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20649}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 2064}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20650}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20651}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20652}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20653}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20654}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20655}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20656}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20657}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20658}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20659}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 2065}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20660}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20661}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20662}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20663}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20664}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20665}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20666}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20667}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20668}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20669}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 2066}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20670}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20671}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20672}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20673}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20674}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20675}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20676}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20677}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20678}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20679}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 2067}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20680}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20681}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20682}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20683}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20684}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20685}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20686}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20687}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20688}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20689}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 2068}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20690}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20691}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20692}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20693}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20694}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20695}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20696}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20697}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20698}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20699}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 2069}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20700}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20701}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20702}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20703}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20704}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20705}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20706}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20707}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20708}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20709}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 2070}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20710}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20711}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20712}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20713}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20714}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20715}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20716}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20717}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20718}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20719}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 2071}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20720}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20721}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20722}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20723}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20724}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20725}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20726}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20727}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20728}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20729}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 2072}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20730}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20731}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20732}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20733}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20734}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20735}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20736}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20737}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20738}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20739}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 2073}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20740}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20741}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20742}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20743}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20744}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 20745}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
